,accuracy,k,n_classes_,n_features_,n_informative_,n_samples_,scale_,sim_id,strategy
0,0.7935,100,10,16,11,1547,1.4981346235719994,3.0,ds_la_ola
0,0.8,200,10,16,11,1547,1.4981346235719994,3.0,ds_la_ola
0,0.7806,300,10,16,11,1547,1.4981346235719994,3.0,ds_la_ola
0,0.2965,3,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.4121,5,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.4975,10,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5327,15,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5377,20,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,25,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,30,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,35,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,40,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,45,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,50,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,60,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,70,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,80,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,90,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,100,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,200,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.5427,300,17,52,35,1982,1.2601990153959441,4.0,ds_la_ola
0,0.9661,3,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,5,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,10,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,15,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,20,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,25,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,30,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,35,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,40,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,45,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,50,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,60,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,70,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,80,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,90,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,100,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,200,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.9661,300,2,4,3,588,2.000541953118942,5.0,ds_la_ola
0,0.625,3,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.6382,5,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.7368,10,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8092,15,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8421,20,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,25,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.875,30,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.875,35,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,40,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,45,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,50,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,60,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,70,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,80,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,90,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,100,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,200,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.8684,300,7,21,13,1514,0.9454326684614638,6.0,ds_la_ola
0,0.6067,3,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.64,5,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7333,10,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.76,15,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7533,20,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.78,25,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7867,30,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7867,35,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7867,40,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7933,45,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7733,50,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.78,60,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7667,70,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.78,80,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7733,90,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7733,100,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7667,200,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.7667,300,7,10,8,1494,1.6105114274381884,7.0,ds_la_ola
0,0.569,3,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.6322,5,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.7299,10,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.7759,15,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.7931,20,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.7989,25,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,30,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,35,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,40,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,45,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,50,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,60,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,70,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,80,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,90,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,100,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,200,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.8103,300,14,22,19,1739,2.221803898368603,8.0,ds_la_ola
0,0.513,3,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.6,5,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.713,10,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.7826,15,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8087,20,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8435,25,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8522,30,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,35,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,40,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,45,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,50,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,60,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,70,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,80,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,90,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,100,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,200,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.8609,300,4,99,40,1143,0.5550407001999713,9.0,ds_la_ola
0,0.5952,3,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.631,5,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.6786,10,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.7619,15,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.7857,20,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8095,25,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8214,30,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8333,35,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8393,40,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8393,45,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8452,50,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8512,60,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8512,70,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8571,80,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8571,90,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8571,100,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8571,200,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.8571,300,4,63,13,1672,0.6078154363551318,10.0,ds_la_ola
0,0.87,3,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.88,5,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.88,10,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.88,15,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.88,20,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.88,25,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.89,30,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.9,35,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.91,40,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.91,45,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.92,50,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.92,60,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.92,70,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.93,80,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.93,90,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.93,100,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.93,200,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.93,300,2,63,5,994,1.6834095572764771,11.0,ds_la_ola
0,0.7692,3,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.7821,5,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.8333,10,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.859,15,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9103,20,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9231,25,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9231,30,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9359,35,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9487,40,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9487,45,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9487,50,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9487,60,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9615,70,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9744,80,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9744,90,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9744,100,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9744,200,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.9744,300,3,23,22,771,0.5073771416468233,12.0,ds_la_ola
0,0.3007,3,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.3846,5,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.4895,10,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5524,15,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5524,20,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,25,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,30,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,35,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,40,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,45,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,50,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,60,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,70,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,80,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,90,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,100,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,200,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.5594,300,10,95,13,1425,1.9942427787835568,13.0,ds_la_ola
0,0.6786,3,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.7398,5,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.7806,10,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.8265,15,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.852,20,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.8673,25,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.8673,30,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.8776,35,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.8929,40,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.8929,45,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.9031,50,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.9082,60,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.9184,70,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.9235,80,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.9235,90,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.9184,100,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.9184,200,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.9133,300,6,20,11,1951,1.3243037279894192,16.0,ds_la_ola
0,0.8269,3,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8269,5,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8269,10,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8269,15,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8269,20,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8269,25,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8269,30,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8077,35,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8269,40,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8269,45,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8269,50,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8462,60,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8462,70,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8462,80,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8462,90,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8462,100,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8846,200,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.8269,300,3,16,4,514,0.5254077820084286,17.0,ds_la_ola
0,0.4179,3,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.4179,5,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.4925,10,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.597,15,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.6269,20,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.6269,25,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.6119,30,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.6269,35,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.6269,40,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.597,45,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.5672,50,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.5672,60,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.5672,70,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.5522,80,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.5672,90,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.5522,100,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.4478,200,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.4627,300,5,74,11,668,2.032821612352161,18.0,ds_la_ola
0,0.2899,3,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.3491,5,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.426,10,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4438,15,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4556,20,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,25,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,30,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,35,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,40,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,45,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,50,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,60,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,70,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,80,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,90,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,100,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,200,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.4675,300,25,57,37,1681,1.4021129210402763,19.0,ds_la_ola
0,0.5294,3,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.598,5,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.7451,10,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.7941,15,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8137,20,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8137,25,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8431,30,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8529,35,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8529,40,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8529,45,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8529,50,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8529,60,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8529,70,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8529,80,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8529,90,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8529,100,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8235,200,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
0,0.8431,300,8,17,13,1019,1.0347954002787332,20.0,ds_la_ola
